User_ID,user_avg_rating,user_rating_count,user_rating_std,Age_Group,Country,favourite_author,old_books_ratio,recent_books_ratio,genre_diversity
162780,3.4482758620689653,29,4.230722725294712,Adult,usa,Anita Shreve,0.41379310344827586,0.5862068965517241,10
162827,2.3333333333333335,27,3.4641016151377544,Unknown,usa,Nora Roberts,0.37037037037037035,0.6296296296296297,12
162840,4.857142857142857,7,4.705619740571601,Senior,usa,J. K. Rowling,0.5714285714285714,0.42857142857142855,5
162886,2.1818181818181817,11,3.600505015082796,Adult,portugal,Stephen King,0.5454545454545454,0.45454545454545453,8
162962,0.0,11,0.0,Young_Adult,usa,Anne Rice,0.7272727272727273,0.2727272727272727,7
163055,3.5,2,4.949747468305833,Unknown,usa,Gregory Stock,1.0,0.0,2
163128,5.0,3,4.358898943540674,Unknown,usa,JOHN GRISHAM,1.0,0.0,3
163187,0.0,2,0.0,Adult,usa,ALBERT CAMUS,0.5,0.5,2
163194,1.7272727272727273,11,3.0030287741181927,Senior,Unknown,John Grisham,0.45454545454545453,0.5454545454545454,6
163202,2.725,40,4.290642770566595,Adult,usa,Tom Clancy,0.725,0.275,15
163307,1.6590909090909092,44,3.1397169315318845,Young_Adult,usa,Danielle Steel,0.7045454545454546,0.29545454545454547,9
163319,7.5,4,1.0,Adult,germany,Agatha Christie,0.75,0.25,3
163326,2.4583333333333335,24,3.9340118550103935,Adult,usa,ANNE TYLER,0.8333333333333334,0.16666666666666666,5
163329,5.0,3,0.0,Unknown,usa,Margaret Atwood,0.6666666666666666,0.3333333333333333,2
163358,4.541666666666667,24,4.699483474546563,Young_Adult,canada,Sue Grafton,0.6666666666666666,0.3333333333333333,12
163419,3.3333333333333335,6,5.163977794943222,Adult,germany,PHILIP PULLMAN,0.8333333333333334,0.16666666666666666,3
163430,3.3636363636363638,22,4.58304800371205,Unknown,usa,Danielle Steel,0.6363636363636364,0.36363636363636365,10
163433,1.4166666666666667,24,3.255986682307273,Unknown,canada,Anne Rice,0.6666666666666666,0.3333333333333333,12
163488,4.241379310344827,29,4.058986259908757,Young_Adult,usa,Anita Shreve,0.6551724137931034,0.3448275862068966,12
163570,5.518518518518518,81,4.5774204283392805,Middle_Age,canada,Stephen King,0.6172839506172839,0.38271604938271603,15
163579,4.25,8,3.6547425158474374,Senior,usa,Dan Brown,0.375,0.625,6
163600,5.0,4,0.0,Teen,usa,Nora Roberts,0.25,0.75,3
163676,3.0869565217391304,23,4.37880269519857,Senior,usa,J. K. Rowling,0.6086956521739131,0.391304347826087,14
163690,1.8888888888888888,9,3.7564758898615485,Adult,usa,Anita Diamant,0.5555555555555556,0.4444444444444444,6
163744,1.125,16,2.4186773244895647,Senior,canada,LISA GARDNER,0.3125,0.6875,4
163751,10.0,1,0.0,Teen,united kingdom,Neil Gaiman,0.0,1.0,1
163754,2.0,10,3.2998316455372216,Unknown,Unknown,Jane Green,0.3,0.7,5
163759,5.0,2,0.0,Middle_Age,united kingdom,Nora Roberts,0.5,0.5,1
163761,5.0,1,0.0,Middle_Age,united kingdom,Judith Krantz,1.0,0.0,1
163776,0.35714285714285715,28,1.889822365046136,Adult,usa,Nora Roberts,0.21428571428571427,0.7857142857142857,7
163804,3.140625,128,3.8325879396252116,Middle_Age,usa,Janet Evanovich,0.5234375,0.4765625,22
163824,0.0,2,0.0,Teen,france,Rich Shapero,0.0,1.0,2
163851,6.384615384615385,13,2.1809195896250406,Adult,usa,John Grisham,1.0,0.0,6
163875,0.0,4,0.0,Unknown,usa,JOHN GRISHAM,1.0,0.0,3
163973,4.287128712871287,101,4.02327387500122,Middle_Age,brazil,Sue Grafton,0.7128712871287128,0.2871287128712871,16
164008,10.0,1,0.0,Adult,spain,George Orwell,1.0,0.0,1
164027,0.594059405940594,101,1.97574400073381,Unknown,canada,Jan Karon,0.44554455445544555,0.5544554455445545,19
164061,4.25,4,4.924428900898052,Unknown,canada,Iris Johansen,0.75,0.25,2
164076,1.4,5,3.1304951684997055,Unknown,Unknown,Kate Atkinson,0.2,0.8,5
164096,2.5,24,3.671275101319052,Adult,portugal,James Finn Garner,0.6666666666666666,0.3333333333333333,12
164110,0.0,1,0.0,Senior,usa,Robert A. Heinlein,1.0,0.0,1
164323,5.010989010989011,91,3.7873899118419723,Adult,canada,Sue Grafton,0.6593406593406593,0.34065934065934067,21
164418,9.5,2,0.7071067811865476,Adult,usa,John Grisham,0.0,1.0,2
164465,0.0,5,0.0,Adult,usa,J. K. Rowling,0.6,0.4,3
164480,4.75,12,3.222788177396032,Middle_Age,usa,Joanne Harris,0.3333333333333333,0.6666666666666666,7
164492,4.25,12,3.816828764587405,Middle_Age,usa,David Baldacci,0.16666666666666666,0.8333333333333334,8
164518,3.0625,16,4.122600312100766,Unknown,Unknown,Nicholas Sparks,0.1875,0.8125,5
164519,0.0,1,0.0,Unknown,usa,Al Franken,1.0,0.0,1
164533,3.1,20,3.945683851074688,Middle_Age,spain,Richard Bach,0.65,0.35,12
164549,7.5,6,1.6431676725154984,Unknown,usa,Carl Hiaasen,0.3333333333333333,0.6666666666666666,5
164581,5.666666666666667,15,4.117326918327103,Adult,Unknown,J. K. Rowling,0.4,0.6,11
164584,4.571428571428571,21,3.2645279685036943,Senior,usa,Alice Hoffman,0.42857142857142855,0.5714285714285714,9
164675,2.107142857142857,28,3.7251824286850876,Senior,usa,Carl Hiaasen,0.7857142857142857,0.21428571428571427,13
164728,5.0,30,3.6388706091787366,Unknown,usa,Tom Clancy,0.7333333333333333,0.26666666666666666,12
164762,1.0,13,2.449489742783178,Adult,usa,James Patterson,0.46153846153846156,0.5384615384615384,5
164828,6.0,19,3.7267799624996494,Unknown,usa,Sidney Sheldon,0.5789473684210527,0.42105263157894735,6
164926,2.189189189189189,37,3.6881027781370332,Young_Adult,usa,James Patterson,0.35135135135135137,0.6486486486486487,11
164944,0.0,3,0.0,Young_Adult,france,Barbara Kingsolver,0.6666666666666666,0.3333333333333333,3
164956,0.8260869565217391,23,2.2289861925638563,Middle_Age,canada,Janet Evanovich,0.30434782608695654,0.6956521739130435,8
165183,5.9393939393939394,33,4.115059188056974,Senior,Unknown,Chitra Banerjee Divakaruni,0.7575757575757576,0.24242424242424243,6
165232,2.0625,16,3.8378596465564847,Young_Adult,usa,Catherine Coulter,0.5,0.5,5
165253,1.0,9,3.0,Unknown,usa,ALEX HALEY,0.7777777777777778,0.2222222222222222,7
165268,4.636363636363637,11,3.7755192297941553,Senior,usa,MICHAEL CRICHTON,0.8181818181818182,0.18181818181818182,6
165308,2.831081081081081,148,3.9767838396959494,Adult,usa,Nora Roberts,0.3581081081081081,0.6418918918918919,17
165319,2.6881720430107525,93,3.2803051774241974,Adult,usa,Frank Herbert,0.6451612903225806,0.3548387096774194,21
165345,6.3,20,4.014447592594056,Unknown,usa,Barbara Kingsolver,0.55,0.45,5
165420,2.0,3,3.4641016151377544,Adult,Unknown,Arthur C. Clarke,1.0,0.0,3
165452,2.6666666666666665,6,4.179314138308661,Adult,usa,Douglas Adams,0.6666666666666666,0.3333333333333333,4
165512,2.611111111111111,18,4.354023006355074,Adult,united kingdom,Jeffery Deaver,0.3888888888888889,0.6111111111111112,7
165516,2.142857142857143,7,3.670993118515816,Adult,usa,MITCH ALBOM,0.8571428571428571,0.14285714285714285,6
165549,0.0,1,0.0,Adult,germany,Rich Shapero,0.0,1.0,1
165558,0.0,2,0.0,Teen,france,Rich Shapero,0.0,1.0,2
165582,5.0625,16,3.4922533317806903,Unknown,usa,Anne Rice,0.6875,0.3125,8
165669,5.25,4,3.304037933599835,Middle_Age,canada,Anne Rice,0.75,0.25,4
165728,8.5,2,0.7071067811865476,Adult,usa,Anne Rice,1.0,0.0,2
165758,5.0,40,0.0,Unknown,canada,Stephen King,0.725,0.275,12
165759,0.1724137931034483,29,0.9284766908852593,Senior,usa,John Grisham,0.7241379310344828,0.27586206896551724,7
165788,0.0,8,0.0,Unknown,usa,A.S. BYATT,0.25,0.75,4
165806,1.1428571428571428,7,2.6095064302514777,Senior,united kingdom,Amy Tan,0.42857142857142855,0.5714285714285714,5
165838,3.3333333333333335,6,5.163977794943222,Senior,usa,Dan Brown,0.3333333333333333,0.6666666666666666,5
165866,8.714285714285714,21,2.1010201603710787,Adult,usa,Stephen King,0.8095238095238095,0.19047619047619047,4
165884,4.416666666666667,12,2.937479851639476,Unknown,usa,Dean R. Koontz,0.8333333333333334,0.16666666666666666,6
165932,4.5,4,5.259911279353167,Unknown,japan,Bret Easton Ellis,0.5,0.5,4
165987,0.8846153846153846,26,2.5818895882964954,Middle_Age,usa,Jonathan Kellerman,0.34615384615384615,0.6538461538461539,12
166017,0.5,10,1.5811388300841898,Middle_Age,usa,Anita Diamant,0.7,0.3,5
166123,0.8851851851851852,270,2.599285532904012,Adult,usa,Stephen King,0.7185185185185186,0.2814814814814815,30
166130,3.8333333333333335,6,4.215052391924289,Middle_Age,usa,J. K. Rowling,0.3333333333333333,0.6666666666666666,5
166141,5.0,5,3.8078865529319543,Adult,united kingdom,Philip Pullman,0.6,0.4,4
166327,4.5,10,4.813176359397883,Senior,Unknown,Anita Shreve,0.7,0.3,6
166390,0.0,1,0.0,Unknown,usa,Rebecca Wells,1.0,0.0,1
166391,4.121212121212121,33,4.648639422976199,Senior,usa,James Patterson,0.5757575757575758,0.42424242424242425,8
166409,3.888888888888889,18,4.185252664927297,Senior,usa,Diane Mott Davidson,0.8888888888888888,0.1111111111111111,8
166492,5.5,2,4.949747468305833,Young_Adult,usa,Charlaine Harris,0.0,1.0,2
166569,2.5,6,3.8858718455450894,Unknown,usa,Robin Cook,0.8333333333333334,0.16666666666666666,5
166596,0.6592592592592592,270,2.2357785599128537,Senior,canada,Nora Roberts,0.7111111111111111,0.28888888888888886,30
166646,4.375,8,4.718883039751796,Adult,usa,ANNE TYLER,0.875,0.125,4
166824,2.0,20,3.641861872001304,Unknown,usa,Anne McCaffrey,0.7,0.3,7
166825,7.571428571428571,7,1.618347187425374,Unknown,usa,ANNA QUINDLEN,0.42857142857142855,0.5714285714285714,5
166828,9.0,2,1.4142135623730951,Adult,usa,J.R.R. TOLKIEN,1.0,0.0,1
166830,7.5,12,4.522670168666455,Young_Adult,usa,V.C. Andrews,1.0,0.0,3
166918,0.0,3,0.0,Young_Adult,usa,Annie Proulx,1.0,0.0,3
166922,2.8947368421052633,19,4.026229789243216,Adult,united kingdom,Alice Sebold,0.47368421052631576,0.5263157894736842,11
167056,3.5714285714285716,7,4.429339411136566,Young_Adult,usa,Stephen King,0.7142857142857143,0.2857142857142857,6
167131,2.8,5,3.8340579025361627,Adult,usa,Anita Diamant,0.4,0.6,2
167189,0.972972972972973,37,2.5872173649876604,Middle_Age,usa,Dean R. Koontz,0.8108108108108109,0.1891891891891892,15
167223,0.2413793103448276,29,1.299867367239363,Unknown,usa,Michael Connelly,0.3448275862068966,0.6551724137931034,11
167327,1.3157894736842106,19,3.1632021676169186,Adult,germany,Jennifer Crusie,0.3684210526315789,0.631578947368421,11
167349,0.722972972972973,148,2.2881562727480547,Adult,usa,Nora Roberts,0.4864864864864865,0.5135135135135135,17
167375,3.6666666666666665,6,4.1311822359545785,Adult,usa,Alice McDermott,0.3333333333333333,0.6666666666666666,3
167438,3.5,2,4.949747468305833,Young_Adult,france,Rich Shapero,0.5,0.5,2
167471,1.7293233082706767,133,3.4948616384561797,Adult,canada,JOHN GRISHAM,0.6390977443609023,0.3609022556390977,23
167478,5.428571428571429,7,3.9940431835899015,Adult,australia,Charlotte Bronte,0.5714285714285714,0.42857142857142855,4
167492,0.0,1,0.0,Teen,germany,Rich Shapero,0.0,1.0,1
167494,4.615384615384615,13,3.3301266627177397,Young_Adult,usa,Stephen King,0.8461538461538461,0.15384615384615385,9
167507,4.666666666666667,3,4.163331998932265,Young_Adult,united kingdom,Anne Rice,0.6666666666666666,0.3333333333333333,3
167517,4.076923076923077,13,4.152540155566197,Young_Adult,italy,Alice Sebold,0.38461538461538464,0.6153846153846154,6
167521,3.75,8,3.8078865529319543,Young_Adult,united kingdom,Dave Eggers,0.375,0.625,6
167556,3.5714285714285716,7,4.117326918327103,Adult,usa,Danielle Steel,0.5714285714285714,0.42857142857142855,3
167562,6.5,6,3.5071355833500366,Unknown,usa,Anita Diamant,0.8333333333333334,0.16666666666666666,2
167587,6.133333333333334,15,3.852024823141103,Young_Adult,Unknown,Alice Sebold,0.13333333333333333,0.8666666666666667,8
167611,0.8823529411764706,17,2.497057091387191,Middle_Age,united kingdom,Philip Pullman,0.7058823529411765,0.29411764705882354,7
167614,4.086956521739131,23,3.566422239294277,Middle_Age,usa,Anne Rice,0.5652173913043478,0.43478260869565216,10
167678,4.0,16,3.759432581299116,Adult,usa,Jennifer Crusie,0.5,0.5,10
167722,3.6666666666666665,6,3.204163957519444,Middle_Age,usa,ANNE RICE,0.6666666666666666,0.3333333333333333,4
167746,4.1875,32,4.0276263721388545,Adult,usa,DIANA GABALDON,0.53125,0.46875,12
167761,1.0,10,3.1622776601683795,Young_Adult,usa,Lemony Snicket,0.3,0.7,4
167782,5.222222222222222,9,4.3237072570242825,Young_Adult,usa,Bill Bryson,0.3333333333333333,0.6666666666666666,5
167790,0.0,2,0.0,Unknown,usa,Dave Pelzer,0.5,0.5,1
167800,0.8650306748466258,163,2.534978358256935,Senior,usa,Nora Roberts,0.5521472392638037,0.44785276073619634,29
167812,5.653846153846154,26,3.428612637114991,Middle_Age,usa,Nicholas Sparks,0.5,0.5,9
167813,9.5,2,0.7071067811865476,Adult,usa,David Sedaris,0.5,0.5,2
167844,4.166666666666667,6,3.7638632635454052,Middle_Age,usa,David Baldacci,0.6666666666666666,0.3333333333333333,6
167892,0.0,4,0.0,Unknown,usa,James Patterson,0.25,0.75,3
167925,2.25,4,4.5,Adult,spain,ANN PACKER,0.75,0.25,3
167944,3.6,5,4.979959839195493,Unknown,Unknown,Jane Austen,0.8,0.2,5
168034,6.5,12,3.3439225741362764,Unknown,usa,David Baldacci,0.5,0.5,6
168036,0.8666666666666667,60,2.6326931925934103,Unknown,Unknown,Nora Roberts,0.7833333333333333,0.21666666666666667,17
168047,5.548387096774194,31,4.815521499466901,Adult,usa,J. K. Rowling,0.8064516129032258,0.1935483870967742,15
168064,1.3333333333333333,150,2.9370730685992186,Unknown,canada,Dean R. Koontz,0.6133333333333333,0.38666666666666666,30
168132,0.35,20,1.5652475842498526,Middle_Age,usa,Belva Plain,0.65,0.35,11
168144,1.3835616438356164,73,3.212951814255949,Middle_Age,usa,James Patterson,0.6027397260273972,0.3972602739726027,19
168212,0.6,10,1.8973665961010275,Unknown,usa,Stephen King,0.7,0.3,6
168216,4.434782608695652,23,4.377899942339745,Middle_Age,canada,Danielle Steel,0.6521739130434783,0.34782608695652173,7
168245,5.173076923076923,52,4.208866243157454,Middle_Age,canada,Jude Deveraux,0.7115384615384616,0.28846153846153844,10
168275,4.0,5,5.477225575051661,Young_Adult,usa,Anonymous,0.8,0.2,4
168307,3.3333333333333335,3,5.773502691896257,Unknown,usa,Hermann Hesse,1.0,0.0,3
168336,0.8571428571428571,7,2.2677868380553634,Unknown,canada,Dean R. Koontz,0.7142857142857143,0.2857142857142857,6
168387,1.4516129032258065,31,3.0641878714967787,Adult,australia,Jude Deveraux,0.6129032258064516,0.3870967741935484,12
168388,4.526315789473684,19,3.6265750762428355,Unknown,Unknown,James Patterson,0.3684210526315789,0.631578947368421,7
168438,2.5,2,3.5355339059327378,Unknown,usa,Jack Canfield,1.0,0.0,2
168464,2.4285714285714284,7,4.237025012007948,Teen,usa,Lemony Snicket,0.7142857142857143,0.2857142857142857,3
168636,1.4,5,3.1304951684997055,Unknown,usa,Greg Iles,0.0,1.0,4
168642,2.5217391304347827,23,3.5658680597805135,Young_Adult,usa,Dean R. Koontz,0.6086956521739131,0.391304347826087,9
168736,2.5,6,3.8858718455450894,Unknown,australia,Alice Sebold,0.8333333333333334,0.16666666666666666,4
168816,3.142857142857143,42,4.1647266098978974,Adult,usa,Dan Brown,0.5714285714285714,0.42857142857142855,13
168954,4.1521739130434785,46,3.8120708359067796,Adult,usa,ANN BRASHARES,0.3695652173913043,0.6304347826086957,12
168971,3.2857142857142856,14,3.969665194728865,Middle_Age,canada,Dan Brown,0.07142857142857142,0.9285714285714286,6
168985,8.0,2,1.4142135623730951,Unknown,usa,Jack Kerouac,1.0,0.0,1
169027,0.0,1,0.0,Unknown,usa,Nicholas Sparks,1.0,0.0,1
169057,5.4,20,4.36975249208754,Middle_Age,usa,James Patterson,0.65,0.35,6
169111,0.0,1,0.0,Unknown,usa,CORMAC MCCARTHY,1.0,0.0,1
169181,1.8571428571428572,7,3.2877840272018792,Senior,usa,Dan Brown,0.14285714285714285,0.8571428571428571,4
169192,8.125,8,3.5632048174962625,Adult,usa,J. K. Rowling,0.625,0.375,4
169233,0.717741935483871,124,2.2399204539845465,Adult,usa,Robin Cook,0.7258064516129032,0.27419354838709675,23
169243,4.0,7,5.033222956847166,Middle_Age,usa,IRIS JOHANSEN,0.2857142857142857,0.7142857142857143,5
169249,3.3684210526315788,19,3.774336237683087,Middle_Age,usa,J. K. Rowling,0.7368421052631579,0.2631578947368421,10
169282,2.75,4,3.4034296427770228,Unknown,usa,Edwidge Danticat,0.75,0.25,4
169309,3.588235294117647,17,4.078278183397556,Unknown,usa,John Sandford,0.35294117647058826,0.6470588235294118,8
169310,4.111111111111111,9,4.013864859597431,Unknown,usa,Nicholas Sparks,0.5555555555555556,0.4444444444444444,5
169357,3.6666666666666665,6,4.226897995772629,Senior,usa,Diane Mott Davidson,0.0,1.0,4
169380,0.0,1,0.0,Unknown,usa,IRIS JOHANSEN,0.0,1.0,1
169403,2.5833333333333335,12,3.8247598458972396,Middle_Age,usa,ANNA QUINDLEN,0.5,0.5,8
169438,2.8,5,3.898717737923586,Middle_Age,usa,Tom Clancy,0.8,0.2,2
169492,2.111111111111111,9,4.196559437338057,Senior,usa,Al Franken,0.4444444444444444,0.5555555555555556,3
169558,10.0,1,0.0,Unknown,canada,Bob Greene,1.0,0.0,1
169600,6.285714285714286,7,4.386125310350268,Adult,portugal,J. K. Rowling,0.8571428571428571,0.14285714285714285,3
169663,2.28125,64,3.5117433376944382,Unknown,usa,Carl Hiaasen,0.4375,0.5625,16
169681,0.0,1,0.0,Middle_Age,usa,John Grisham,1.0,0.0,1
169682,5.321428571428571,28,4.064786190254879,Adult,usa,Frank Herbert,0.7142857142857143,0.2857142857142857,8
169699,0.9029126213592233,103,2.4515483826925126,Middle_Age,usa,JOHN GRISHAM,0.6601941747572816,0.33980582524271846,22
169735,5.423076923076923,26,3.2146300181896756,Unknown,usa,John Grisham,0.3076923076923077,0.6923076923076923,13
169754,1.3333333333333333,6,3.265986323710904,Unknown,usa,Betty J. Eadie,0.8333333333333334,0.16666666666666666,4
169755,0.0,1,0.0,Adult,haiti,Frank Herbert,1.0,0.0,1
169770,8.333333333333334,3,0.5773502691896258,Unknown,usa,Arthur C. Clarke,1.0,0.0,3
169779,4.190476190476191,21,4.53452365325232,Middle_Age,usa,Sue Grafton,0.8095238095238095,0.19047619047619047,9
169781,3.8,10,4.022160834399561,Young_Adult,usa,Dan Brown,0.6,0.4,6
169824,7.625,8,1.685018016012207,Adult,usa,David Eddings,0.625,0.375,6
169911,0.0,2,0.0,Young_Adult,spain,Hermann Hesse,1.0,0.0,2
169934,5.0,1,0.0,Adult,usa,Sophie Kinsella,0.0,1.0,1
170012,2.9166666666666665,12,4.358029857908759,Middle_Age,usa,Dan Brown,0.08333333333333333,0.9166666666666666,7
170054,3.3333333333333335,3,5.773502691896257,Unknown,Unknown,Barbara Kingsolver,1.0,0.0,3
170073,5.461538461538462,13,3.843075691322091,Unknown,united kingdom,John Grisham,0.6923076923076923,0.3076923076923077,7
170077,6.363636363636363,11,1.5666989036012806,Senior,usa,Maeve Binchy,0.5454545454545454,0.45454545454545453,4
170118,4.333333333333333,3,4.041451884327381,Adult,catalonia,John Grisham,0.3333333333333333,0.6666666666666666,3
170154,3.3,10,4.295992965026311,Adult,portugal,Michael Crichton,0.7,0.3,6
170155,1.6,5,3.5777087639996634,Middle_Age,Unknown,Alexander McCall Smith,0.6,0.4,4
170184,0.7794117647058824,68,2.336252824664969,Senior,united kingdom,Michael Connelly,0.35294117647058826,0.6470588235294118,18
170192,0.7272727272727273,11,2.412090756622109,Unknown,germany,Danielle Steel,0.8181818181818182,0.18181818181818182,6
170227,1.9375,16,3.660031875999625,Adult,united kingdom,Philip Pullman,0.5625,0.4375,6
170229,0.0,62,0.0,Senior,usa,J. K. Rowling,0.7096774193548387,0.2903225806451613,15
170255,4.555555555555555,9,3.5746017649212027,Unknown,usa,Tracy Chevalier,0.1111111111111111,0.8888888888888888,4
170256,5.818181818181818,11,3.919647479510927,Unknown,canada,Kathy Reichs,0.45454545454545453,0.5454545454545454,5
170264,1.8,25,3.674234614174767,Young_Adult,usa,PHILIP PULLMAN,0.56,0.44,9
170346,0.0,2,0.0,Senior,usa,Nicholas Sparks,1.0,0.0,2
170368,2.3333333333333335,6,3.6147844564602556,Senior,usa,John Grisham,0.8333333333333334,0.16666666666666666,5
170415,0.75,52,2.1408720964441885,Adult,usa,Sue Grafton,0.6153846153846154,0.38461538461538464,21
170513,2.9482758620689653,116,4.184536393387708,Unknown,usa,Dean R. Koontz,0.6637931034482759,0.33620689655172414,26
170518,0.16317991631799164,239,1.1387668091604057,Senior,usa,James Patterson,0.7573221757322176,0.24267782426778242,30
170522,4.666666666666667,9,3.937003937005905,Middle_Age,canada,Stephen King,0.4444444444444444,0.5555555555555556,4
170527,7.75,8,3.2841611235921855,Middle_Age,usa,James Patterson,0.25,0.75,5
170545,0.0,6,0.0,Adult,usa,Danielle Steel,0.8333333333333334,0.16666666666666666,5
170568,9.0,2,1.4142135623730951,Unknown,usa,Mary Higgins Clark,0.0,1.0,1
170572,0.0,1,0.0,Adult,usa,Dean R. Koontz,0.0,1.0,1
170575,0.4166666666666667,108,1.7354199039398661,Adult,usa,Nora Roberts,0.4166666666666667,0.5833333333333334,15
170595,0.9117647058823529,34,2.0355573588432283,Adult,usa,John Saul,0.4411764705882353,0.5588235294117647,10
170634,2.8222222222222224,45,4.32901883114454,Unknown,usa,J. K. Rowling,0.5333333333333333,0.4666666666666667,14
170702,6.0,4,4.320493798938574,Senior,usa,Michael Crichton,0.75,0.25,4
170721,0.0,12,0.0,Adult,canada,Robin Cook,0.5833333333333334,0.4166666666666667,7
170724,7.6521739130434785,23,2.2076045358173335,Middle_Age,usa,Danielle Steel,0.6086956521739131,0.391304347826087,4
170732,8.5,2,0.7071067811865476,Middle_Age,usa,Rita Mae Brown,1.0,0.0,2
170742,1.3333333333333333,33,3.0069364254447857,Middle_Age,usa,Danielle Steel,0.7272727272727273,0.2727272727272727,14
170762,9.714285714285714,14,0.4688072309384955,Senior,usa,Patricia Daniels Cornwell,0.6428571428571429,0.35714285714285715,8
170771,0.0,1,0.0,Unknown,canada,Alice Sebold,0.0,1.0,1
170791,0.0,3,0.0,Middle_Age,Unknown,Dan Brown,0.6666666666666666,0.3333333333333333,3
170792,3.857142857142857,7,4.913538149119954,Middle_Age,usa,Catherine Ryan Hyde,0.7142857142857143,0.2857142857142857,5
170810,0.8846153846153846,26,2.5032286843502427,Middle_Age,canada,Lilian Jackson Braun,0.8461538461538461,0.15384615384615385,11
170850,5.25,8,4.496029994816062,Senior,Unknown,James Patterson,0.25,0.75,6
170861,0.7777777777777778,54,2.2120311392487877,Middle_Age,usa,Maeve Binchy,0.5370370370370371,0.46296296296296297,12
170866,4.0,7,4.163331998932265,Unknown,usa,Alice Hoffman,0.7142857142857143,0.2857142857142857,3
170869,4.111111111111111,9,4.884783629917615,Unknown,usa,Jodi Picoult,0.2222222222222222,0.7777777777777778,5
170947,2.8,50,4.055734161879539,Adult,usa,John Grisham,0.54,0.46,17
170997,0.47368421052631576,19,2.064741604835056,Senior,usa,James Patterson,0.47368421052631576,0.5263157894736842,11
171003,4.285714285714286,7,4.029651999626672,Unknown,usa,Lilian Jackson Braun,0.7142857142857143,0.2857142857142857,4
171007,2.3333333333333335,3,4.041451884327381,Middle_Age,usa,CLARE NAYLOR,0.3333333333333333,0.6666666666666666,3
171031,0.0,1,0.0,Senior,usa,Sandra Brown,1.0,0.0,1
171045,6.666666666666667,9,3.8405728739343044,Middle_Age,Unknown,Robin Cook,0.7777777777777778,0.2222222222222222,5
171050,5.0,14,4.5573271518765,Middle_Age,usa,James Patterson,0.42857142857142855,0.5714285714285714,6
171076,9.0,1,0.0,Adult,usa,J. K. Rowling,0.0,1.0,1
171078,0.782608695652174,46,2.269733645443015,Middle_Age,canada,John Grisham,0.7391304347826086,0.2608695652173913,15
171079,8.75,4,0.9574271077563381,Unknown,canada,James Patterson,0.5,0.5,3
171082,9.0,5,0.7071067811865476,Middle_Age,usa,Debbie Macomber,0.0,1.0,2
171118,2.4585987261146496,157,3.4981505110848925,Middle_Age,canada,Lilian Jackson Braun,0.7070063694267515,0.2929936305732484,28
171157,1.8888888888888888,9,3.822448313726571,Adult,usa,Stephen King,0.5555555555555556,0.4444444444444444,6
171165,2.111111111111111,9,3.2188679859713276,Middle_Age,malaysia,Robert James Waller,0.8888888888888888,0.1111111111111111,5
171251,0.6666666666666666,9,2.0,Unknown,usa,Margaret Atwood,0.5555555555555556,0.4444444444444444,3
171269,0.0,1,0.0,Young_Adult,new zealand,Margaret Mahy,0.0,1.0,1
171295,8.11111111111111,18,2.166289559942608,Adult,usa,Benjamin Hoff,1.0,0.0,12
171445,4.4375,32,4.079353996928688,Middle_Age,usa,Dave Pelzer,0.46875,0.53125,11
171555,8.5,2,0.7071067811865476,Unknown,usa,James Patterson,1.0,0.0,1
171602,4.8,15,4.1952353926806065,Middle_Age,usa,Stephen King,0.8666666666666667,0.13333333333333333,5
171638,3.962962962962963,27,3.6740407589703605,Middle_Age,usa,Nora Roberts,0.1111111111111111,0.8888888888888888,10
171703,0.0,1,0.0,Middle_Age,new zealand,Al Franken,0.0,1.0,1
171758,2.142857142857143,7,3.670993118515816,Teen,usa,Jane Austen,1.0,0.0,6
171765,0.9285714285714286,14,2.432608151261197,Middle_Age,canada,Michael Crichton,0.5,0.5,9
171783,1.4166666666666667,12,3.3154825052206567,Young_Adult,usa,Robin Cook,0.6666666666666666,0.3333333333333333,6
171795,0.0,6,0.0,Senior,usa,V.C. Andrews,1.0,0.0,3
171818,1.8409090909090908,44,3.4971295991718416,Adult,usa,Isabel Allende,0.6136363636363636,0.38636363636363635,12
171846,9.5,2,0.7071067811865476,Unknown,austria,F. Scott Fitzgerald,1.0,0.0,2
171904,6.428571428571429,7,4.466808810815721,Adult,spain,Stephen King,0.42857142857142855,0.5714285714285714,5
171968,1.853658536585366,41,3.588599835658443,Young_Adult,usa,Dean R. Koontz,0.36585365853658536,0.6341463414634146,13
171970,3.0,32,4.280488365264096,Unknown,usa,Tracy Chevalier,0.40625,0.59375,13
171986,3.388888888888889,18,3.957701187913314,Middle_Age,united kingdom,Sue Grafton,0.7222222222222222,0.2777777777777778,6
172010,7.142857142857143,7,4.879500364742666,Young_Adult,usa,Anne Rice,1.0,0.0,2
172030,0.7516778523489933,149,2.4519877217089747,Adult,usa,Stephen King,0.6308724832214765,0.3691275167785235,18
172061,3.4242424242424243,33,4.409012807805614,Young_Adult,usa,Amy Tan,0.6363636363636364,0.36363636363636365,10
172091,3.2222222222222223,18,3.352883843105734,Senior,usa,Stephen King,0.7222222222222222,0.2777777777777778,8
172101,6.0,1,0.0,Middle_Age,usa,Tad Williams,1.0,0.0,1
172119,5.133333333333334,15,3.4406533155921473,Adult,usa,Marian Keyes,0.3333333333333333,0.6666666666666666,6
172122,3.1666666666666665,6,3.9200340134578764,Middle_Age,usa,Anne Tyler,0.8333333333333334,0.16666666666666666,4
